,dt,AverageTemperature,State
456809,1858-03-01,,Punjab
456810,1858-04-01,,Punjab
456811,1858-05-01,,Punjab
456812,1858-06-01,,Punjab
456813,1858-07-01,,Punjab
456814,1858-08-01,,Punjab
456815,1858-09-01,,Punjab
456816,1858-10-01,,Punjab
456817,1858-11-01,,Punjab
456818,1858-12-01,,Punjab
456819,1859-01-01,,Punjab
456820,1859-02-01,,Punjab
456821,1859-03-01,,Punjab
456822,1859-04-01,,Punjab
456823,1859-05-01,,Punjab
456824,1859-06-01,,Punjab
456825,1859-07-01,,Punjab
456826,1859-08-01,,Punjab
456827,1859-09-01,,Punjab
456828,1859-10-01,,Punjab
456829,1859-11-01,,Punjab
456830,1859-12-01,,Punjab
456831,1860-01-01,,Punjab
456832,1860-02-01,,Punjab
456833,1860-03-01,,Punjab
456834,1860-04-01,,Punjab
456835,1860-05-01,,Punjab
456836,1860-06-01,,Punjab
456837,1860-07-01,,Punjab
456838,1860-08-01,,Punjab
456839,1860-09-01,,Punjab
456840,1860-10-01,,Punjab
456841,1860-11-01,,Punjab
456842,1860-12-01,,Punjab
456843,1861-01-01,,Punjab
456844,1861-02-01,,Punjab
456845,1861-03-01,,Punjab
456846,1861-04-01,,Punjab
456847,1861-05-01,,Punjab
456848,1861-06-01,,Punjab
456849,1861-07-01,,Punjab
456850,1861-08-01,,Punjab
456851,1861-09-01,,Punjab
456852,1861-10-01,,Punjab
456853,1861-11-01,,Punjab
456854,1861-12-01,,Punjab
456855,1862-01-01,,Punjab
456856,1862-02-01,,Punjab
456857,1862-03-01,,Punjab
456858,1862-04-01,,Punjab
456859,1862-05-01,,Punjab
456860,1862-06-01,,Punjab
456861,1862-07-01,,Punjab
456862,1862-08-01,,Punjab
456863,1862-09-01,,Punjab
456864,1862-10-01,,Punjab
456865,1862-11-01,,Punjab
456866,1862-12-01,,Punjab
456867,1863-01-01,,Punjab
456868,1863-02-01,,Punjab
456869,1863-03-01,,Punjab
456870,1863-04-01,,Punjab
456871,1863-05-01,,Punjab
456872,1863-06-01,,Punjab
456873,1863-07-01,,Punjab
456874,1863-08-01,,Punjab
456875,1863-09-01,,Punjab
456876,1863-10-01,,Punjab
456877,1863-11-01,,Punjab
456878,1863-12-01,,Punjab
456879,1864-01-01,,Punjab
456880,1864-02-01,,Punjab
456881,1864-03-01,,Punjab
456882,1864-04-01,,Punjab
456883,1864-05-01,,Punjab
456884,1864-06-01,,Punjab
456885,1864-07-01,,Punjab
456886,1864-08-01,,Punjab
456887,1864-09-01,,Punjab
456888,1864-10-01,,Punjab
456889,1864-11-01,,Punjab
456890,1864-12-01,,Punjab
456891,1865-01-01,,Punjab
456892,1865-02-01,,Punjab
456893,1865-03-01,,Punjab
456894,1865-04-01,,Punjab
456895,1865-05-01,,Punjab
456896,1865-06-01,,Punjab
456897,1865-07-01,,Punjab
456898,1865-08-01,,Punjab
456899,1865-09-01,,Punjab
456900,1865-10-01,,Punjab
456901,1865-11-01,,Punjab
456902,1865-12-01,,Punjab
456903,1866-01-01,,Punjab
456904,1866-02-01,,Punjab
456905,1866-03-01,,Punjab
456906,1866-04-01,,Punjab
456907,1866-05-01,,Punjab
456908,1866-06-01,,Punjab
456909,1866-07-01,,Punjab
456910,1866-08-01,,Punjab
456911,1866-09-01,,Punjab
456912,1866-10-01,,Punjab
456913,1866-11-01,,Punjab
456914,1866-12-01,,Punjab
456915,1867-01-01,,Punjab
456916,1867-02-01,,Punjab
456917,1867-03-01,,Punjab
456918,1867-04-01,,Punjab
456919,1867-05-01,,Punjab
456920,1867-06-01,,Punjab
456921,1867-07-01,,Punjab
456922,1867-08-01,,Punjab
456923,1867-09-01,,Punjab
456924,1867-10-01,,Punjab
456925,1867-11-01,,Punjab
456926,1867-12-01,,Punjab
456927,1868-01-01,,Punjab
456928,1868-02-01,,Punjab
456929,1868-03-01,,Punjab
456930,1868-04-01,,Punjab
456931,1868-05-01,,Punjab
456932,1868-06-01,,Punjab
456933,1868-07-01,,Punjab
456934,1868-08-01,,Punjab
456935,1868-09-01,,Punjab
456936,1868-10-01,,Punjab
456937,1868-11-01,,Punjab
456938,1868-12-01,,Punjab
456939,1869-01-01,,Punjab
456940,1869-02-01,,Punjab
456941,1869-03-01,,Punjab
456942,1869-04-01,,Punjab
456943,1869-05-01,,Punjab
456944,1869-06-01,,Punjab
456945,1869-07-01,,Punjab
456946,1869-08-01,,Punjab
456947,1869-09-01,,Punjab
456948,1869-10-01,,Punjab
456949,1869-11-01,,Punjab
456950,1869-12-01,,Punjab
456951,1870-01-01,11.055,Punjab
456952,1870-02-01,13.907,Punjab
456953,1870-03-01,19.971,Punjab
456954,1870-04-01,26.26100000000001,Punjab
456955,1870-05-01,31.432,Punjab
456956,1870-06-01,32.687,Punjab
456957,1870-07-01,30.882,Punjab
456958,1870-08-01,29.215999999999998,Punjab
456959,1870-09-01,28.247,Punjab
456960,1870-10-01,23.861,Punjab
456961,1870-11-01,17.529,Punjab
456962,1870-12-01,11.605,Punjab
456963,1871-01-01,11.018,Punjab
456964,1871-02-01,13.802,Punjab
456965,1871-03-01,19.235,Punjab
456966,1871-04-01,26.113000000000003,Punjab
456967,1871-05-01,31.239,Punjab
456968,1871-06-01,32.242,Punjab
456969,1871-07-01,30.59,Punjab
456970,1871-08-01,29.612,Punjab
456971,1871-09-01,27.963,Punjab
456972,1871-10-01,24.212,Punjab
456973,1871-11-01,17.215,Punjab
456974,1871-12-01,12.484000000000002,Punjab
456975,1872-01-01,11.382,Punjab
456976,1872-02-01,13.866,Punjab
456977,1872-03-01,20.041,Punjab
456978,1872-04-01,25.705,Punjab
456979,1872-05-01,31.04600000000001,Punjab
456980,1872-06-01,32.144,Punjab
456981,1872-07-01,30.947,Punjab
456982,1872-08-01,29.14,Punjab
456983,1872-09-01,28.046999999999997,Punjab
456984,1872-10-01,24.255,Punjab
456985,1872-11-01,17.46,Punjab
456986,1872-12-01,12.88,Punjab
456987,1873-01-01,11.195,Punjab
456988,1873-02-01,14.494000000000002,Punjab
456989,1873-03-01,19.469,Punjab
456990,1873-04-01,25.56,Punjab
456991,1873-05-01,31.180000000000003,Punjab
456992,1873-06-01,32.356,Punjab
456993,1873-07-01,31.191,Punjab
456994,1873-08-01,29.427,Punjab
456995,1873-09-01,27.857,Punjab
456996,1873-10-01,23.994,Punjab
456997,1873-11-01,18.362000000000002,Punjab
456998,1873-12-01,13.296,Punjab
456999,1874-01-01,11.687000000000001,Punjab
457000,1874-02-01,14.522,Punjab
457001,1874-03-01,18.697,Punjab
457002,1874-04-01,26.344,Punjab
457003,1874-05-01,,Punjab
457004,1874-06-01,32.302,Punjab
457005,1874-07-01,30.781,Punjab
457006,1874-08-01,29.686,Punjab
457007,1874-09-01,28.276,Punjab
457008,1874-10-01,24.179000000000002,Punjab
457009,1874-11-01,18.102,Punjab
457010,1874-12-01,12.374,Punjab
457011,1875-01-01,11.152000000000001,Punjab
457012,1875-02-01,13.432,Punjab
457013,1875-03-01,22.532,Punjab
457014,1875-04-01,28.124000000000002,Punjab
457015,1875-05-01,30.672,Punjab
457016,1875-06-01,33.638000000000005,Punjab
457017,1875-07-01,31.142,Punjab
457018,1875-08-01,29.239,Punjab
457019,1875-09-01,28.136999999999997,Punjab
457020,1875-10-01,22.25500000000001,Punjab
457021,1875-11-01,17.758000000000006,Punjab
457022,1875-12-01,13.694,Punjab
457023,1876-01-01,12.127,Punjab
457024,1876-02-01,14.12,Punjab
457025,1876-03-01,18.872,Punjab
457026,1876-04-01,25.158,Punjab
457027,1876-05-01,31.127,Punjab
457028,1876-06-01,33.458,Punjab
457029,1876-07-01,30.209,Punjab
457030,1876-08-01,29.138,Punjab
457031,1876-09-01,27.475,Punjab
457032,1876-10-01,22.171,Punjab
457033,1876-11-01,17.309,Punjab
457034,1876-12-01,12.675,Punjab
457035,1877-01-01,11.684000000000001,Punjab
457036,1877-02-01,11.847000000000001,Punjab
457037,1877-03-01,19.139,Punjab
457038,1877-04-01,23.19400000000001,Punjab
457039,1877-05-01,28.589000000000002,Punjab
457040,1877-06-01,32.465,Punjab
457041,1877-07-01,31.974,Punjab
457042,1877-08-01,31.46,Punjab
457043,1877-09-01,28.82,Punjab
457044,1877-10-01,23.229,Punjab
457045,1877-11-01,19.416,Punjab
457046,1877-12-01,12.668,Punjab
457047,1878-01-01,10.487,Punjab
457048,1878-02-01,14.19,Punjab
457049,1878-03-01,20.72,Punjab
457050,1878-04-01,24.842,Punjab
457051,1878-05-01,27.76100000000001,Punjab
457052,1878-06-01,33.598,Punjab
457053,1878-07-01,31.11,Punjab
457054,1878-08-01,28.865,Punjab
457055,1878-09-01,29.317,Punjab
457056,1878-10-01,25.116,Punjab
457057,1878-11-01,17.202,Punjab
457058,1878-12-01,12.059,Punjab
457059,1879-01-01,12.322000000000001,Punjab
457060,1879-02-01,15.482000000000001,Punjab
457061,1879-03-01,19.685,Punjab
457062,1879-04-01,27.248,Punjab
457063,1879-05-01,32.181000000000004,Punjab
457064,1879-06-01,31.658,Punjab
457065,1879-07-01,31.199,Punjab
457066,1879-08-01,29.217,Punjab
457067,1879-09-01,28.028,Punjab
457068,1879-10-01,23.794,Punjab
457069,1879-11-01,15.921,Punjab
457070,1879-12-01,11.515,Punjab
457071,1880-01-01,12.802,Punjab
457072,1880-02-01,13.38,Punjab
457073,1880-03-01,24.074,Punjab
457074,1880-04-01,28.737,Punjab
457075,1880-05-01,31.251,Punjab
457076,1880-06-01,33.388000000000005,Punjab
457077,1880-07-01,29.203000000000007,Punjab
457078,1880-08-01,30.055,Punjab
457079,1880-09-01,28.568,Punjab
457080,1880-10-01,24.635,Punjab
457081,1880-11-01,17.394000000000002,Punjab
457082,1880-12-01,12.265,Punjab
457083,1881-01-01,12.422,Punjab
457084,1881-02-01,16.602,Punjab
457085,1881-03-01,18.827,Punjab
457086,1881-04-01,26.284000000000002,Punjab
457087,1881-05-01,31.176,Punjab
457088,1881-06-01,33.028,Punjab
457089,1881-07-01,30.423000000000002,Punjab
457090,1881-08-01,29.337,Punjab
457091,1881-09-01,28.863000000000003,Punjab
457092,1881-10-01,24.633000000000006,Punjab
457093,1881-11-01,17.129,Punjab
457094,1881-12-01,13.595999999999998,Punjab
457095,1882-01-01,13.059000000000001,Punjab
457096,1882-02-01,13.123,Punjab
457097,1882-03-01,20.925,Punjab
457098,1882-04-01,25.547,Punjab
457099,1882-05-01,29.855,Punjab
457100,1882-06-01,32.631,Punjab
457101,1882-07-01,29.202,Punjab
457102,1882-08-01,29.551,Punjab
457103,1882-09-01,27.614,Punjab
457104,1882-10-01,24.554000000000002,Punjab
457105,1882-11-01,17.218,Punjab
457106,1882-12-01,13.965,Punjab
457107,1883-01-01,11.863,Punjab
457108,1883-02-01,12.58,Punjab
457109,1883-03-01,19.192,Punjab
457110,1883-04-01,27.241,Punjab
457111,1883-05-01,30.47900000000001,Punjab
457112,1883-06-01,32.812,Punjab
457113,1883-07-01,30.476,Punjab
457114,1883-08-01,31.16,Punjab
457115,1883-09-01,28.006999999999998,Punjab
457116,1883-10-01,23.439,Punjab
457117,1883-11-01,16.441000000000006,Punjab
457118,1883-12-01,12.072,Punjab
457119,1884-01-01,13.07,Punjab
457120,1884-02-01,13.86,Punjab
457121,1884-03-01,20.441,Punjab
457122,1884-04-01,25.69,Punjab
457123,1884-05-01,31.118000000000002,Punjab
457124,1884-06-01,31.777,Punjab
457125,1884-07-01,30.454,Punjab
457126,1884-08-01,28.863000000000003,Punjab
457127,1884-09-01,27.526999999999997,Punjab
457128,1884-10-01,22.469,Punjab
457129,1884-11-01,16.082,Punjab
457130,1884-12-01,12.405999999999999,Punjab
457131,1885-01-01,11.355,Punjab
457132,1885-02-01,11.816,Punjab
457133,1885-03-01,20.474,Punjab
457134,1885-04-01,24.431,Punjab
457135,1885-05-01,26.340000000000003,Punjab
457136,1885-06-01,31.632,Punjab
457137,1885-07-01,30.439,Punjab
457138,1885-08-01,29.343000000000004,Punjab
457139,1885-09-01,27.926,Punjab
457140,1885-10-01,24.198,Punjab
457141,1885-11-01,18.436,Punjab
457142,1885-12-01,13.175,Punjab
457143,1886-01-01,11.815,Punjab
457144,1886-02-01,12.923,Punjab
457145,1886-03-01,19.226,Punjab
457146,1886-04-01,25.719,Punjab
457147,1886-05-01,29.994000000000003,Punjab
457148,1886-06-01,31.601,Punjab
457149,1886-07-01,29.687,Punjab
457150,1886-08-01,29.371,Punjab
457151,1886-09-01,29.068,Punjab
457152,1886-10-01,24.111,Punjab
457153,1886-11-01,18.325000000000006,Punjab
457154,1886-12-01,13.456,Punjab
457155,1887-01-01,10.708,Punjab
457156,1887-02-01,14.286,Punjab
457157,1887-03-01,20.985,Punjab
457158,1887-04-01,27.12,Punjab
457159,1887-05-01,32.681000000000004,Punjab
457160,1887-06-01,31.895,Punjab
457161,1887-07-01,30.142,Punjab
457162,1887-08-01,28.230999999999998,Punjab
457163,1887-09-01,26.898000000000003,Punjab
457164,1887-10-01,23.342,Punjab
457165,1887-11-01,17.109,Punjab
457166,1887-12-01,13.204,Punjab
457167,1888-01-01,10.252,Punjab
457168,1888-02-01,13.380999999999998,Punjab
457169,1888-03-01,22.019,Punjab
457170,1888-04-01,26.842,Punjab
457171,1888-05-01,31.06,Punjab
457172,1888-06-01,32.19,Punjab
457173,1888-07-01,30.371,Punjab
457174,1888-08-01,29.16,Punjab
457175,1888-09-01,27.779,Punjab
457176,1888-10-01,23.138,Punjab
457177,1888-11-01,17.657,Punjab
457178,1888-12-01,12.805,Punjab
457179,1889-01-01,12.507,Punjab
457180,1889-02-01,14.265999999999998,Punjab
457181,1889-03-01,21.401,Punjab
457182,1889-04-01,27.155,Punjab
457183,1889-05-01,29.824,Punjab
457184,1889-06-01,32.681999999999995,Punjab
457185,1889-07-01,29.933000000000003,Punjab
457186,1889-08-01,29.057,Punjab
457187,1889-09-01,28.228,Punjab
457188,1889-10-01,22.69,Punjab
457189,1889-11-01,17.339000000000002,Punjab
457190,1889-12-01,13.827,Punjab
457191,1890-01-01,13.219000000000001,Punjab
457192,1890-02-01,15.300999999999998,Punjab
457193,1890-03-01,19.355,Punjab
457194,1890-04-01,26.568,Punjab
457195,1890-05-01,30.97600000000001,Punjab
457196,1890-06-01,32.005,Punjab
457197,1890-07-01,29.07,Punjab
457198,1890-08-01,27.962,Punjab
457199,1890-09-01,28.087,Punjab
457200,1890-10-01,23.405,Punjab
457201,1890-11-01,17.311,Punjab
457202,1890-12-01,12.633,Punjab
457203,1891-01-01,11.52,Punjab
457204,1891-02-01,11.761,Punjab
457205,1891-03-01,16.732,Punjab
457206,1891-04-01,25.087,Punjab
457207,1891-05-01,29.373,Punjab
457208,1891-06-01,32.736999999999995,Punjab
457209,1891-07-01,32.149,Punjab
457210,1891-08-01,28.932,Punjab
457211,1891-09-01,28.723000000000006,Punjab
457212,1891-10-01,23.023000000000003,Punjab
457213,1891-11-01,18.523,Punjab
457214,1891-12-01,13.275,Punjab
457215,1892-01-01,13.322000000000001,Punjab
457216,1892-02-01,15.354000000000001,Punjab
457217,1892-03-01,22.584,Punjab
457218,1892-04-01,29.865,Punjab
457219,1892-05-01,31.978,Punjab
457220,1892-06-01,32.493,Punjab
457221,1892-07-01,30.668000000000006,Punjab
457222,1892-08-01,28.029,Punjab
457223,1892-09-01,27.301,Punjab
457224,1892-10-01,23.0,Punjab
457225,1892-11-01,17.043000000000006,Punjab
457226,1892-12-01,12.302999999999999,Punjab
457227,1893-01-01,9.978000000000002,Punjab
457228,1893-02-01,9.917000000000002,Punjab
457229,1893-03-01,17.441,Punjab
457230,1893-04-01,26.143,Punjab
457231,1893-05-01,29.873,Punjab
457232,1893-06-01,31.016,Punjab
457233,1893-07-01,28.906,Punjab
457234,1893-08-01,29.59,Punjab
457235,1893-09-01,27.354,Punjab
457236,1893-10-01,23.407,Punjab
457237,1893-11-01,17.123,Punjab
457238,1893-12-01,13.665999999999999,Punjab
457239,1894-01-01,11.111,Punjab
457240,1894-02-01,14.163,Punjab
457241,1894-03-01,18.79,Punjab
457242,1894-04-01,26.303,Punjab
457243,1894-05-01,31.628,Punjab
457244,1894-06-01,31.756,Punjab
457245,1894-07-01,29.032,Punjab
457246,1894-08-01,28.901,Punjab
457247,1894-09-01,27.868,Punjab
457248,1894-10-01,23.984,Punjab
457249,1894-11-01,17.407,Punjab
457250,1894-12-01,12.132,Punjab
457251,1895-01-01,10.46,Punjab
457252,1895-02-01,14.681,Punjab
457253,1895-03-01,20.365,Punjab
457254,1895-04-01,25.79000000000001,Punjab
457255,1895-05-01,33.036,Punjab
457256,1895-06-01,31.638,Punjab
457257,1895-07-01,30.687,Punjab
457258,1895-08-01,29.046,Punjab
457259,1895-09-01,28.721999999999998,Punjab
457260,1895-10-01,23.524,Punjab
457261,1895-11-01,19.251,Punjab
457262,1895-12-01,12.899,Punjab
457263,1896-01-01,12.804,Punjab
457264,1896-02-01,14.612,Punjab
457265,1896-03-01,20.951,Punjab
457266,1896-04-01,27.04600000000001,Punjab
457267,1896-05-01,32.555,Punjab
457268,1896-06-01,33.132,Punjab
457269,1896-07-01,31.59,Punjab
457270,1896-08-01,29.592,Punjab
457271,1896-09-01,28.910999999999998,Punjab
457272,1896-10-01,24.148000000000003,Punjab
457273,1896-11-01,18.193,Punjab
457274,1896-12-01,12.247,Punjab
457275,1897-01-01,11.669,Punjab
457276,1897-02-01,13.89,Punjab
457277,1897-03-01,19.335,Punjab
457278,1897-04-01,25.44,Punjab
457279,1897-05-01,31.75,Punjab
457280,1897-06-01,32.181999999999995,Punjab
457281,1897-07-01,30.965,Punjab
457282,1897-08-01,29.045,Punjab
457283,1897-09-01,28.27,Punjab
457284,1897-10-01,23.812,Punjab
457285,1897-11-01,18.609,Punjab
457286,1897-12-01,13.172,Punjab
457287,1898-01-01,13.357000000000001,Punjab
457288,1898-02-01,13.888,Punjab
457289,1898-03-01,20.472,Punjab
457290,1898-04-01,28.582,Punjab
457291,1898-05-01,30.54000000000001,Punjab
457292,1898-06-01,33.864000000000004,Punjab
457293,1898-07-01,29.741,Punjab
457294,1898-08-01,30.506999999999998,Punjab
457295,1898-09-01,28.214,Punjab
457296,1898-10-01,24.171,Punjab
457297,1898-11-01,17.78,Punjab
457298,1898-12-01,12.668,Punjab
457299,1899-01-01,9.889,Punjab
457300,1899-02-01,14.96,Punjab
457301,1899-03-01,21.969,Punjab
457302,1899-04-01,25.775,Punjab
457303,1899-05-01,32.407000000000004,Punjab
457304,1899-06-01,32.208,Punjab
457305,1899-07-01,30.87,Punjab
457306,1899-08-01,31.0,Punjab
457307,1899-09-01,29.754,Punjab
457308,1899-10-01,24.35,Punjab
457309,1899-11-01,18.935,Punjab
457310,1899-12-01,14.655,Punjab
457311,1900-01-01,11.18,Punjab
457312,1900-02-01,14.413,Punjab
457313,1900-03-01,22.364,Punjab
457314,1900-04-01,24.719,Punjab
457315,1900-05-01,30.70300000000001,Punjab
457316,1900-06-01,33.796,Punjab
457317,1900-07-01,31.71,Punjab
457318,1900-08-01,29.583,Punjab
457319,1900-09-01,27.61,Punjab
457320,1900-10-01,23.151,Punjab
457321,1900-11-01,19.469,Punjab
457322,1900-12-01,12.794,Punjab
457323,1901-01-01,10.482000000000001,Punjab
457324,1901-02-01,12.845999999999998,Punjab
457325,1901-03-01,20.309,Punjab
457326,1901-04-01,25.1,Punjab
457327,1901-05-01,30.375,Punjab
457328,1901-06-01,33.437,Punjab
457329,1901-07-01,31.139,Punjab
457330,1901-08-01,29.975,Punjab
457331,1901-09-01,28.458,Punjab
457332,1901-10-01,25.585,Punjab
457333,1901-11-01,18.723000000000006,Punjab
457334,1901-12-01,13.504,Punjab
457335,1902-01-01,13.017000000000001,Punjab
457336,1902-02-01,15.946000000000002,Punjab
457337,1902-03-01,21.858,Punjab
457338,1902-04-01,26.519000000000002,Punjab
457339,1902-05-01,31.38600000000001,Punjab
457340,1902-06-01,31.938,Punjab
457341,1902-07-01,30.676,Punjab
457342,1902-08-01,30.232,Punjab
457343,1902-09-01,28.086,Punjab
457344,1902-10-01,24.04,Punjab
457345,1902-11-01,18.269000000000002,Punjab
457346,1902-12-01,12.414,Punjab
457347,1903-01-01,11.552,Punjab
457348,1903-02-01,14.091,Punjab
457349,1903-03-01,18.192999999999998,Punjab
457350,1903-04-01,24.311,Punjab
457351,1903-05-01,30.07,Punjab
457352,1903-06-01,34.031,Punjab
457353,1903-07-01,31.311,Punjab
457354,1903-08-01,29.389,Punjab
457355,1903-09-01,28.831999999999997,Punjab
457356,1903-10-01,24.485,Punjab
457357,1903-11-01,17.692,Punjab
457358,1903-12-01,12.507,Punjab
457359,1904-01-01,10.975,Punjab
457360,1904-02-01,15.041,Punjab
457361,1904-03-01,19.153,Punjab
457362,1904-04-01,26.815,Punjab
457363,1904-05-01,30.995,Punjab
457364,1904-06-01,33.096000000000004,Punjab
457365,1904-07-01,30.573,Punjab
457366,1904-08-01,29.471999999999998,Punjab
457367,1904-09-01,28.064,Punjab
457368,1904-10-01,24.158,Punjab
457369,1904-11-01,17.776,Punjab
457370,1904-12-01,13.283,Punjab
457371,1905-01-01,9.968,Punjab
457372,1905-02-01,9.083,Punjab
457373,1905-03-01,16.497,Punjab
457374,1905-04-01,23.784000000000002,Punjab
457375,1905-05-01,32.211,Punjab
457376,1905-06-01,33.469,Punjab
457377,1905-07-01,31.322,Punjab
457378,1905-08-01,31.058000000000003,Punjab
457379,1905-09-01,28.974,Punjab
457380,1905-10-01,24.484,Punjab
457381,1905-11-01,18.984,Punjab
457382,1905-12-01,12.817,Punjab
457383,1906-01-01,10.532,Punjab
457384,1906-02-01,12.517,Punjab
457385,1906-03-01,17.868,Punjab
457386,1906-04-01,25.394000000000002,Punjab
457387,1906-05-01,32.709,Punjab
457388,1906-06-01,32.346000000000004,Punjab
457389,1906-07-01,31.412,Punjab
457390,1906-08-01,29.511,Punjab
457391,1906-09-01,27.785,Punjab
457392,1906-10-01,24.749000000000002,Punjab
457393,1906-11-01,19.302000000000003,Punjab
457394,1906-12-01,14.290999999999999,Punjab
457395,1907-01-01,13.793,Punjab
457396,1907-02-01,12.626,Punjab
457397,1907-03-01,17.073,Punjab
457398,1907-04-01,24.113000000000003,Punjab
457399,1907-05-01,29.46,Punjab
457400,1907-06-01,31.913,Punjab
457401,1907-07-01,31.88,Punjab
457402,1907-08-01,29.041,Punjab
457403,1907-09-01,29.064,Punjab
457404,1907-10-01,24.754,Punjab
457405,1907-11-01,18.99,Punjab
457406,1907-12-01,12.484000000000002,Punjab
457407,1908-01-01,12.528,Punjab
457408,1908-02-01,14.931,Punjab
457409,1908-03-01,19.935,Punjab
457410,1908-04-01,26.808000000000003,Punjab
457411,1908-05-01,30.996,Punjab
457412,1908-06-01,33.588,Punjab
457413,1908-07-01,30.169,Punjab
457414,1908-08-01,28.179,Punjab
457415,1908-09-01,27.475,Punjab
457416,1908-10-01,23.69,Punjab
457417,1908-11-01,17.563000000000002,Punjab
457418,1908-12-01,12.599,Punjab
457419,1909-01-01,10.681,Punjab
457420,1909-02-01,13.373,Punjab
457421,1909-03-01,20.177,Punjab
457422,1909-04-01,24.963,Punjab
457423,1909-05-01,30.57500000000001,Punjab
457424,1909-06-01,31.79,Punjab
457425,1909-07-01,29.411,Punjab
457426,1909-08-01,29.09,Punjab
457427,1909-09-01,27.291,Punjab
457428,1909-10-01,24.18,Punjab
457429,1909-11-01,19.321,Punjab
457430,1909-12-01,12.225999999999999,Punjab
457431,1910-01-01,11.527000000000001,Punjab
457432,1910-02-01,14.457,Punjab
457433,1910-03-01,19.666,Punjab
457434,1910-04-01,24.66500000000001,Punjab
457435,1910-05-01,31.341,Punjab
457436,1910-06-01,32.243,Punjab
457437,1910-07-01,29.655,Punjab
457438,1910-08-01,28.964,Punjab
457439,1910-09-01,28.478,Punjab
457440,1910-10-01,23.666,Punjab
